ZIP,Keyword,Business Name,Address,Phone,Website,Rating,User Ratings,Google Maps Link
10075,computer repair,Microsoft Experience Center,"677 5th Ave, New York, NY 10022, USA",(212) 824-3100,https://www.microsoft.com/en-us/store/locations/ny/new-york/fifth-avenue-/store-1087,4.5,3846,https://www.google.com/maps/place/?q=place_id:ChIJBztFuftYwokRt5cq_3gniKI
10075,computer repair,repair star one wireless,"star one wireless corp, 1864 3rd Ave, New York, NY 10029, USA",(646) 448-4142,https://www.repairstaronewireless.com/,4.9,305,https://www.google.com/maps/place/?q=place_id:ChIJjz5zPOT3wokRSKinMHsw5RM
10075,computer repair,Equity Bell,"1737 2nd Ave # 3n, New York, NY 10128, USA",(212) 876-1985,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2YUpLKVYwokRIqhITSxfoqw
10075,computer repair,Tristate IT,"1483 York Ave #20683, New York, NY 10075, USA",(212) 245-8324,https://tristateit.net/,5,1,https://www.google.com/maps/place/?q=place_id:ChIJKUND_tMaJgoRqmWipDuIanA
10075,computer repair,Amnet Computer Repair,"226 E 54th St, New York, NY 10022, USA",(212) 935-9200,http://www.amnetdatasolutions.com/,5,1,https://www.google.com/maps/place/?q=place_id:ChIJYetWhuNYwokRvymvx_OopzM
10075,computer repair,FixAce - Cell Phone and Tablet Repair,"1351 2nd Ave, New York, NY 10021, USA",(212) 729-3359,https://www.fixace.com/,3.9,8,https://www.google.com/maps/place/?q=place_id:ChIJM3B50MFYwokRyE4KPBjmEYs
10075,computer repair,TA PC REPAIR -Rated Number One computer services,"30-08 36th St, Astoria, NY 11103, USA",(347) 242-3895,http://www.tapcrepair.com/,4.9,357,https://www.google.com/maps/place/?q=place_id:ChIJ5QMPsz5fwokRk-aAP3xJJMw
10075,computer repair,New York Computer Help - Midtown,"53 E 34th St floor 3, New York, NY 10016, USA",(212) 599-0339,https://www.newyorkcomputerhelp.com/,4.8,566,https://www.google.com/maps/place/?q=place_id:ChIJj____wZZwokRglbGF28lrNA
10075,computer repair,uBreakiFix - Phone and Computer Repair,"202 W 96th St, New York, NY 10025, USA",(212) 903-4349,https://www.ubreakifix.com/locations/upperwestside?utm_source=google&utm_medium=gmb&utm_campaign=upperwestside,4.7,1608,https://www.google.com/maps/place/?q=place_id:ChIJSXPFfDP3wokRsaOSJNplxv8
10075,computer repair,Apple Upper East Side,"940 Madison Ave, New York, NY 10021, USA",(646) 343-2700,https://www.apple.com/retail/uppereastside/?cid=aos-us-seo-maps,4,1858,https://www.google.com/maps/place/?q=place_id:ChIJedhn9exYwokRerMA_uHJjno
10075,computer repair,Techtronics iPhone Laptop and MacBook Repair,"2578 Broadway, New York, NY 10025, USA",(212) 960-8785,https://www.techtronicsmobile.com/,4.8,1043,https://www.google.com/maps/place/?q=place_id:ChIJ5Q4rLSb2wokRrV95-j8axbc
10075,computer repair,Computers Made Simply Easy,"155 E 92nd St, New York, NY 10128, USA",(917) 439-4801,https://learncomputerssimplyeasy.com/,,,https://www.google.com/maps/place/?q=place_id:ChIJHXancolZwokRrG10RUODigQ
10075,computer repair,Lincoln Business Machines Inc.,"111 W 68th St, New York, NY 10023, USA",(212) 769-0606,https://golbm.com/,4.6,86,https://www.google.com/maps/place/?q=place_id:ChIJQxinyIpYwokRpRiS8ZyVbjE
10075,computer repair,QuickTech Phone Repairs,"Lower Level near the train station, 875 3rd Ave, New York, NY 10022, USA",(801) 800-9085,https://www.quicktechnyc.com/,5,82,https://www.google.com/maps/place/?q=place_id:ChIJWRmXgWNZwokRq_uD3fpTPxY
10075,computer repair,Compuwork,"1350 6th Ave 2nd floor, New York, NY 10019, USA",(877) 945-7177,http://www.cpwk.com/,5,1,https://www.google.com/maps/place/?q=place_id:ChIJGxDkugJZwokRuJaiQDX7bwQ
10075,computer repair,"Dental Hi-Tech Management, Inc","55 W 47th St #430, New York, NY 10036, USA",(855) 339-3010,https://dentalht.com/,5,55,https://www.google.com/maps/place/?q=place_id:ChIJo4GVsQlZwokRzFKcZ11w9bM
10075,computer repair,Advanced Computers,"239 W 35th St, New York, NY 10001, USA",(888) 573-0124,http://www.advancedcomputersinc.com/,5,1,https://www.google.com/maps/place/?q=place_id:ChIJz_mBNKxZwokRk80Hv7TwVIY
10075,computer repair,Geek Squad,"1280 Lexington Ave, New York, NY 10028, USA",(917) 492-8870,https://stores.bestbuy.com/ny/new-york/1280-lexington-ave-835/geeksquad.html?ref=NS&loc=ns100,3.1,24,https://www.google.com/maps/place/?q=place_id:ChIJ11bD6bxYwokR5aWjmPFT2JE
10075,computer repair,Computer Services Group,"37-24 24th St Suite 340, Long Island City, NY 11101, USA",(212) 819-0122,,5,1,https://www.google.com/maps/place/?q=place_id:ChIJ39nlE6pZwokRG1Mjvn_AlNc
10075,computer repair,"AfrikPC, Corporation","247 W 116th St, New York, NY 10026, USA",(212) 222-6512,,4.3,11,https://www.google.com/maps/place/?q=place_id:ChIJK_k8wBb2wokRx5Tq4C5ZQ7o
10075,computer repair,Staples,"1280 Lexington Ave FRNT 2, New York, NY 10028, USA",(212) 426-6190,https://stores.staples.com/ny/new-york/1280-lexington-ave-frnt-2?cmpid=st_ll_goo&cid=LS:RETAIL:G&utm_source=google&utm_medium=organic&utm_campaign=Google_Business_Listing,4.1,284,https://www.google.com/maps/place/?q=place_id:ChIJ11bD6bxYwokRdODE4NMbPII
10075,computer repair,Best Buy,"1280 Lexington Ave, New York, NY 10028, USA",(917) 492-8870,https://stores.bestbuy.com/ny/new-york/1280-lexington-ave-835.html/?ref=NS&loc=ns100,4.1,5482,https://www.google.com/maps/place/?q=place_id:ChIJ11bD6bxYwokRAWT7DtbONJA
10075,computer repair,212 TecHelp Computer Services,"306 W 51st St, New York, NY 10019, USA",(347) 979-7585,https://www.212techelp.com/,4.5,16,https://www.google.com/maps/place/?q=place_id:ChIJqVptAldYwokR_XiRuoBbhLk
10075,computer repair,"FIX AND MORE - Repair phones, Selling phones and accessories.","151 E 110th St, New York, NY 10029, USA",(929) 622-1010,https://fixandmore.us/,4.9,265,https://www.google.com/maps/place/?q=place_id:ChIJ1-qb_Kb3wokRJWIHFi3pbUc
10075,computer repair,Techtronics iPhone Laptop and Macbook Repair,"248 W 35th St, New York, NY 10001, USA",(212) 920-6533,https://www.techtronicsmobile.com/,4.8,554,https://www.google.com/maps/place/?q=place_id:ChIJ4RMxzK1ZwokRI0mOMiPbsp0
10075,computer repair,Comptechnyc,"220 W 30th St 1st Floor, New York, NY 10001, USA",(347) 528-0614,http://www.comptechnyc.com/,5,59,https://www.google.com/maps/place/?q=place_id:ChIJ_xTXyK9ZwokRMWNOVLSXDyQ
10075,computer repair,Nydatapc LLC,"138 E 107th St, New York, NY 10029, USA",(917) 803-1122,,5,2,https://www.google.com/maps/place/?q=place_id:ChIJyQDFFAP2wokRTXfIjxxFXbA
10075,computer repair,Jack's Place,"235 E 51st St, New York, NY 10022, USA",(212) 486-7090,http://www.jacksplaceny.com/,4.3,77,https://www.google.com/maps/place/?q=place_id:ChIJobRvBONYwokRUBx4k2pX4g8
10075,computer repair,Jay Fix Phone & Computer,"1207 Jackson Ave, Long Island City, NY 11101, USA",(347) 471-5939,http://cellphonerepair-ny.com/,4.9,191,https://www.google.com/maps/place/?q=place_id:ChIJfRB-nxFZwokRlg0vFCTNmXU
10075,computer repair,"Integrated Electronic Systems, Inc.","315 E 91st St, New York, NY 10128, USA",(212) 832-2005,http://www.intelecsys.com/,,,https://www.google.com/maps/place/?q=place_id:ChIJ1cRWVORYwokRtShXsWJNTFU
10075,computer repair,"Apple Repair Club, Inc.","501 5th Ave #607, New York, NY 10017, USA",(917) 756-0042,https://applerepairclub.com/,4.8,142,https://www.google.com/maps/place/?q=place_id:ChIJJz5gTwBZwokRygob8kuv800
10075,computer repair,XCUBICLE - Tech Repairs,"40 Wall St FL 29, New York, NY 10005, USA",(917) 809-6227,https://xcubicle.com/#contact,4.7,328,https://www.google.com/maps/place/?q=place_id:ChIJoWOQ6ylawokRAnZGbxvtSA0
10075,computer repair,SDIGITAL COMPUTER & PHONE REPAIR,"23-15 24th Ave, Astoria, NY 11102, USA",(718) 215-0010,,4.8,78,https://www.google.com/maps/place/?q=place_id:ChIJxRO3y0RfwokREcQ1QSMU9-w
10075,computer repair,I Love MacBook Repairs NYC,"550 8th Ave Rm 3, New York, NY 10018, USA",(646) 894-3302,http://iloverepairsnyc.com/,4.9,56,https://www.google.com/maps/place/?q=place_id:ChIJh2zqdqxZwokRPJaKlOXb5Zw
10075,computer repair,Datacillin,"4126 27th St, Long Island City, NY 11101, USA",(212) 935-9200,https://www.datacillin.com/,5,21,https://www.google.com/maps/place/?q=place_id:ChIJrYjYhuNYwokR5LFrAMM63nY
10075,spa,ZZ Day Spa,"120 E 56th St 2 Floor, New York, NY 10022, USA",(212) 904-1552,https://zzdayspa.com/,4.9,2735,https://www.google.com/maps/place/?q=place_id:ChIJU1OgmLJZwokRgMSgbiGbbUw
10075,spa,Amenity Spa 90,"341 E 90th St #1FL, New York, NY 10128, USA",(212) 369-5599,https://amenityspa90.setmore.com/beta,4.6,83,https://www.google.com/maps/place/?q=place_id:ChIJVxmCiRRZwokR0nLoPYttd94
10075,spa,SoJo Spa Club,"660 River Rd, Edgewater, NJ 07020, USA",(201) 313-7200,http://www.sojospaclub.com/,4.5,12806,https://www.google.com/maps/place/?q=place_id:ChIJ358yeUz2wokRJZ4uCq1YGcY
10075,spa,"Allure Day Spa & Hair Design - Best Head Spa, Facial, Massage, and Beauty Salon near Me NYC","139 E 55th St, New York, NY 10022, USA",(212) 644-5500,https://alluredayspa.com/,4.9,878,https://www.google.com/maps/place/?q=place_id:ChIJI8ZF6uRYwokRBsdpzmfbzik
10075,spa,May Flower Beauty Center - Massage & Spa,"208 East 85th Street Basement, 208 E 85th St #4, New York, NY 10028, USA",(212) 686-3551,,3.6,31,https://www.google.com/maps/place/?q=place_id:ChIJuYPAe7xYwokRmMZtpbECyJs
10075,spa,Yihan Spa,"200a E 62nd St, New York, NY 10065, USA",(646) 760-9999,http://www.yihanspa.com/,4.9,481,https://www.google.com/maps/place/?q=place_id:ChIJnT-ApGpZwokRxJfWindTTsE
10075,spa,Fifth Ave Thai Spa,"5 E 57th St #4thFl, New York, NY 10022, USA",(212) 644-8239,http://www.fifthavethaispa.com/,4.7,105,https://www.google.com/maps/place/?q=place_id:ChIJDUSkkPpYwokRPutjfM8rSWg
10075,spa,NYC Massage and Spa,"22 W 48th St #704, New York, NY 10036, USA",(212) 729-1479,http://www.nycmassageandspa.com/,4.6,105,https://www.google.com/maps/place/?q=place_id:ChIJwRoX111YwokRHFR-xOyg2os
10075,spa,400 Spa,"400 E 74th St, New York, NY 10021, USA",(212) 961-6233,https://spa400newyork.wixsite.com/400-spa,3.5,38,https://www.google.com/maps/place/?q=place_id:ChIJzQ6i3MBYwokREIYCXj5TQSY
10075,spa,Spring spa,"171 E 92nd St, New York, NY 10128, USA",(347) 600-3738,,5,17,https://www.google.com/maps/place/?q=place_id:ChIJu_NLErhZwokR0WhNdfHsdBw
10075,spa,Spa 56 Massage SkinCare NYC,"60 W 56th St, New York, NY 10019, USA",(212) 729-0889,http://www.spa56nyc.com/,4.4,72,https://www.google.com/maps/place/?q=place_id:ChIJX0BzsyhZwokR6HfPNWpoN6w
10075,spa,Amenity Spa 85,"240 E 85th St, Manhattan, NY 10028, USA",(212) 861-5777,https://amenityspa85.setmore.com/beta,4.1,158,https://www.google.com/maps/place/?q=place_id:ChIJueOxW75ZwokRLBZGUfTYjA4
10075,spa,Shuangda Massage Spa,"170 W 83rd St, New York, NY 10024, USA",(212) 799-1988,https://snailzapp.com/Shuangda/spa.com,3.1,27,https://www.google.com/maps/place/?q=place_id:ChIJyZ3GxYVYwokRFyA4p61vSAo
10075,spa,Upper West Spa,"189 A Amsterdam Ave, New York, NY 10023, USA",(212) 787-1696,http://upperwestspa.com/,4.9,146,https://www.google.com/maps/place/?q=place_id:ChIJq8SBjDBZwokRMmbxf2h3pW4
10075,spa,Elite Day Spa,"33 W 46th St Floor 6, New York, NY 10036, USA",(212) 730-2100,http://elitedayspanyc.com/,4.8,289,https://www.google.com/maps/place/?q=place_id:ChIJ9-CFrf9YwokRoVDsghCdths
10075,spa,King Spa,"1097 2nd Ave, New York, NY 10022, USA",(929) 382-5588,https://www.kingspany.com/,5,19,https://www.google.com/maps/place/?q=place_id:ChIJfeGbEWNZwokRVzokCHtcyxg
10075,spa,The Couple Spa,"320 E 65th St, New York, NY 10065, USA",(929) 344-2888,http://www.thecouplespa.com/,4.5,382,https://www.google.com/maps/place/?q=place_id:ChIJTQO3N-hYwokRXbcjLuPod-U
10075,spa,Guerlain Spa at The Plaza,"1 W 58th St FL 4, New York, NY 10019, USA",(516) 715-3542,https://www.guerlainspas.com/,4.5,152,https://www.google.com/maps/place/?q=place_id:ChIJTzj67_xYwokRU4e9PfSKQQM
10075,spa,Lee 89 Body Work & Massage,"201 E 89th St, New York, NY 10128, USA",(212) 289-3808,,4.7,230,https://www.google.com/maps/place/?q=place_id:ChIJt86NyaRYwokRrOvnJ6i7_Po
10075,spa,Sunny Beauty Spa,"1672 1st Ave, New York, NY 10128, USA",(212) 831-2676,http://sunnybeautyspa.wixsite.com/10128,4.5,48,https://www.google.com/maps/place/?q=place_id:ChIJ4y8sj7pYwokRAcQgb-turuo
10075,spa,Qi Gong Therapy Spa,"24 E 97th St, New York, NY 10029, USA",(646) 368-1012,http://www.qigongtherapyspa.com/,4.8,134,https://www.google.com/maps/place/?q=place_id:ChIJlcVbBXpZwokRfM7U8c1ze8Q
10075,spa,ila Only Spa,"455 Madison Ave, New York, NY 10022, USA",(212) 303-7777,https://www.ilaspanyc.com/,4.9,217,https://www.google.com/maps/place/?q=place_id:ChIJvZYuMNxZwokR0Y17iqHV3B4
10075,spa,Sunday Spa,"119 E 96th St, New York, NY 10128, USA",(929) 622-9536,,4.2,5,https://www.google.com/maps/place/?q=place_id:ChIJRz0h_AhZwokRlJB7zOVfxbg
10075,spa,Spa Enliven - hot stone/exfoliation/body scrub,"226 E 54th St #500, New York, NY 10022, USA",(212) 813-9396,https://www.spaenliven.com/,4.5,141,https://www.google.com/maps/place/?q=place_id:ChIJe0V75slZwokRgyyRxR8ps-U
10075,spa,Ocean Healing Spa,"208 E 82nd St, New York, NY 10028, USA",(646) 692-8812,http://www.oceanhealingspa.com/,4.6,90,https://www.google.com/maps/place/?q=place_id:ChIJ2bdznr5YwokRntjSo_-1L34
10075,spa,"La Prairie Spa at The Ritz-Carlton New York, Central Park","50 Central Park S, New York, NY 10019, USA",(212) 521-6135,https://www.ritzcarlton.com/en/hotels/nyccp-the-ritz-carlton-new-york-central-park/spa/,4.4,46,https://www.google.com/maps/place/?q=place_id:ChIJB3DQt_tYwokRogit68crfrA
10075,spa,Zen Massage & Head Spa 86,"332 East 86th St, New York, NY 10028, USA",(212) 347-9388,https://zenspa86.com/,4.7,104,https://www.google.com/maps/place/?q=place_id:ChIJgZ7Wj99ZwokRPjSgvGgqT0s
10075,spa,Yasen Beauty SPA,"787 Lexington Ave 2nd fl, New York, NY 10065, USA",,https://yasen.buildmassage.com/,4.8,5,https://www.google.com/maps/place/?q=place_id:ChIJOSOYrSRZwokRImu2Kg5rqNU
10075,spa,Savor Beauty + Spa,"448 Columbus Ave, New York, NY 10024, USA",(212) 390-1231,http://savorbeauty.com/,4.8,200,https://www.google.com/maps/place/?q=place_id:ChIJY2sAfo9YwokRbelXFZ3bT3M
10075,spa,Temple Concierge Spa,"57 W 57th St Suite 810, New York, NY 10019, USA",(212) 389-6517,http://www.templeconcierge.com/,4.8,80,https://www.google.com/maps/place/?q=place_id:ChIJX0c0JPBZwokRDp1HtP0hwUA
10075,spa,Brightful Day Spa,"240 E 56th St #2w, New York, NY 10022, USA",(646) 649-3977,https://www.brightfuldayspa.com/,4.4,51,https://www.google.com/maps/place/?q=place_id:ChIJW1loF-RYwokR4we6jYzoTS4
10075,spa,Moon Spa,"159 E 92nd St, New York, NY 10128, USA",(212) 860-2788,,4.3,55,https://www.google.com/maps/place/?q=place_id:ChIJxz1BXKRYwokRoXAaFT0cOik
10075,spa,HEALTH SPA,"419 E 82nd St, New York, NY 10028, USA",(347) 886-0644,http://health.asian-massage-spa.com/,3,6,https://www.google.com/maps/place/?q=place_id:ChIJvRePTPZZwokRKgeFxJIHAXA
10075,spa,Joy Spring Spa,"143 E 57th St #3Fl, New York, NY 10022, USA",(929) 350-6507,https://joyspringspanyc.com/,3.5,6,https://www.google.com/maps/place/?q=place_id:ChIJYx9si3lZwokRg0E3JI7w6hQ
10075,spa,The Spa at Fifth Avenue,"875 5th Ave # 1cde, New York, NY 10065, USA",(212) 722-2055,,5,15,https://www.google.com/maps/place/?q=place_id:ChIJWQWpb0pZwokRqsZsT3k-nJ8
10075,spa,East Natural Therapy 88 Spa,"438 E 75th St, New York, NY 10021, USA",(212) 452-2786,http://eastnaturaltherapy88.com/,4.5,51,https://www.google.com/maps/place/?q=place_id:ChIJH07ikr9YwokR7Y_WewVa32A
10075,spa,Le Salon Day Spa,"145 E 72nd St, New York, NY 10021, USA",(212) 861-5109,http://www.lesalondayspa.com/,4.6,17,https://www.google.com/maps/place/?q=place_id:ChIJy1Cn5upYwokRUpfvrlNrrgs
10075,spa,Rio Grande 87 Spa,"163 E 87th St, New York, NY 10128, USA",(929) 832-1331,,4.3,20,https://www.google.com/maps/place/?q=place_id:ChIJ0d2ymbtZwokRwqawVt4sw5s
10075,spa,REE Nail & Spa,"1368 Lexington Ave, New York, NY 10128, USA",(929) 456-6649,http://www.reespany.com/,4.2,141,https://www.google.com/maps/place/?q=place_id:ChIJcYnZA2BZwokR0cTGjiX6rK4
10075,spa,Sunshine Health Spa,"1597 York Ave Store 2, New York, NY 10028, USA",(212) 360-6167,http://www.hjwtherpy.com/,4.7,44,https://www.google.com/maps/place/?q=place_id:ChIJ4UjIedJZwokRAdbIhu8hwlI
10075,spa,Dorothy's Day Spa,"1379 Lexington Ave, New York, NY 10128, USA",(212) 410-0089,https://dorothysdayspa.com/,4.9,16,https://www.google.com/maps/place/?q=place_id:ChIJr0xYZKNYwokRnPS0RaP63So
10075,spa,Element Beauty Nail Spa,"1134 Lexington Ave 2 Fl, New York, NY 10075, USA",(212) 628-9770,https://elementbeautysalon.com/,4.3,44,https://www.google.com/maps/place/?q=place_id:ChIJ6RIbBgT2wokRqIchVChCeFs
10075,spa,Sapphire Nails & Spa,"1527 York Ave, New York, NY 10028, USA",(212) 988-1891,http://www.sapphirespanyc.com/,3.9,154,https://www.google.com/maps/place/?q=place_id:ChIJUw23srlYwokRtR1WaJKRwlM
10075,spa,Skin Spa New York - Mideast / E 56th St. Medical Spa,"127 E 56th St, New York, NY 10022, USA",(212) 883-1125,https://skinspanewyork.com/pages/midtown-east?utm_source=google&utm_medium=organic&utm_campaign=google-business-profile-midtown-east,4.4,166,https://www.google.com/maps/place/?q=place_id:ChIJYSrbjTlZwokRhMBfgXfeP_k
10075,spa,Good Spa,"206 E 67th St, New York, NY 10065, USA",(212) 439-6454,,3.8,15,https://www.google.com/maps/place/?q=place_id:ChIJO_npd-lYwokRrBD8FU5EfJg
10075,spa,Berry Blonde Spa,"767 Lexington Ave #402, New York, NY 10065, USA",(917) 446-7720,https://berryblondespa.com/,4.8,627,https://www.google.com/maps/place/?q=place_id:ChIJhVzB8e9YwokRUZwI0sFwM-c
10075,spa,Spa W,"1409 2nd Ave, New York, NY 10021, USA",(212) 772-1451,https://www.spaw.nyc/,3.8,19,https://www.google.com/maps/place/?q=place_id:ChIJK7G1QcBYwokRmynY-3fI9zg
10075,spa,"Relax Health Spa 999 (foot rub $25, nearby massage, nearby spa, best therapy)","1134 1st Ave 2nd FL, New York, NY 10065, USA",(332) 600-5011,https://relaxhealthspa999.wixsite.com/10065,5,64,https://www.google.com/maps/place/?q=place_id:ChIJ_SSX84NZwokRuRR1Dzq7gYo
10075,spa,Eastside Massage Therapy,"351 E 78th St, New York, NY 10075, USA",(212) 249-2927,http://www.eastsidemassage.com/,4.8,225,https://www.google.com/maps/place/?q=place_id:ChIJ-W9vNb9YwokRc9MrKGdPJD8
10075,spa,YORKVILLE DAY SPA,"1628 1st Ave, New York, NY 10028, USA",(212) 249-2540,http://www.yorkvilledayspa.com/,4.2,28,https://www.google.com/maps/place/?q=place_id:ChIJRb3LkBZZwokR3kzKyfDfQyM
10075,spa,Spa Catalina NYC,"767 Lexington Ave Suite 303, New York, NY 10065, USA",(212) 371-0492,http://www.spacatalinaonline.com/,4.8,16,https://www.google.com/maps/place/?q=place_id:ChIJPxjk05pZwokRW9EV8XpcZeo
10075,spa,The Mens Lounge Barbershop & Spa,"311 E 76th St, New York, NY 10021, USA",(646) 684-3596,,4.7,127,https://www.google.com/maps/place/?q=place_id:ChIJ54DwY79YwokRrFTmjTsEjcA
10075,spa,YiFan Healing Spa,"1095 2nd Ave, New York, NY 10022, USA",(212) 935-6753,,4,7,https://www.google.com/maps/place/?q=place_id:ChIJyasRtQZZwokRgFl3VjCiXM0
10075,spa,Ji Li Tui-Na Center Spa,"801 Lexington Ave 2nd floor, New York, NY 10065, USA",(212) 421-6035,https://jilituina888.wixsite.com/ji-li-tui-na-center,4.4,45,https://www.google.com/maps/place/?q=place_id:ChIJscFPRg9ZwokRWjLuQQSkRNU
10075,spa,Glowbar Upper East Side,"1230 3rd Ave, New York, NY 10021, USA",(929) 509-4300,https://glowbar.com/?utm_source=GoogleBusinessProfile&utm_medium=Organic&utm_campaign=Website&utm_content=Upper%20East%20Side,4.5,185,https://www.google.com/maps/place/?q=place_id:ChIJ0ZOBw8dZwokRNmXYgWUnGZM
10075,spa,LING Spa Upper West Side,"105 W 77th St # 1, New York, NY 10024, USA",(212) 877-2883,http://lingspa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3636714147590902418,4.6,43,https://www.google.com/maps/place/?q=place_id:ChIJ7_LI1o5YwokRNDyOrLbLN2A
10075,spa,AH NAIL & SPA,"1169 2nd Ave, New York, NY 10065, USA",(212) 308-2308,http://www.ahnailspa.com/,4.3,37,https://www.google.com/maps/place/?q=place_id:ChIJOcKL7axZwokRGrq6UWhNpw4
10075,spa,Massage spa,"233 E 77th St, New York, NY 10075, USA",,,,,https://www.google.com/maps/place/?q=place_id:ChIJeQYYHYxZwokRnqceKAHPg5g
10075,spa,SkinSpirit New York - UES,"160 E 89th St, New York, NY 10128, USA",(212) 838-4800,https://www.skinspirit.com/locations/nyc-east89/,4.9,234,https://www.google.com/maps/place/?q=place_id:ChIJO3qaOp1ZwokRN4EN44V4b7A
10075,spa,Day Spa Gata,"107 W 82nd St, New York, NY 10024, USA",(212) 362-6263,,4.3,4,https://www.google.com/maps/place/?q=place_id:ChIJDSOhnIVYwokRu2eULFbT6LY
10075,jewelry store,Tiffany & Co. - The Landmark,"727 5th Ave, New York, NY 10022, USA",(212) 755-8000,https://www.tiffany.com/jewelry-stores/new-york-5th-avenue/?local=true&y_source=1_MTc5OTU5My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.6,3500,https://www.google.com/maps/place/?q=place_id:ChIJjyX2GqRZwokRT-gdcGoPuSI
10075,jewelry store,Goldia,"342 E 85th St, New York, NY 10028, USA",(212) 840-6099,http://www.goldia.com/,4.4,104,https://www.google.com/maps/place/?q=place_id:ChIJu0n3yrtYwokRjYr9T15xHd8
10075,jewelry store,Segal Jewelry,"580 5th Ave, New York, NY 10036, USA",(800) 231-7851,http://www.segaljewellery.com/,5,144,https://www.google.com/maps/place/?q=place_id:ChIJcTpOGfVZwokRrchP79TR-cQ
10075,jewelry store,Best Choice Jewelry,"332 E 76th St, New York, NY 10021, USA",,,5,3,https://www.google.com/maps/place/?q=place_id:ChIJkbhDfb9YwokR6ylXstYnifg
10075,jewelry store,Bianca Jewelers,"647 Lexington Ave, New York, NY 10022, USA",(212) 308-6150,http://www.biancajewelers.com/,5,196,https://www.google.com/maps/place/?q=place_id:ChIJ9cCnuORYwokRFVvaxdqayNo
10075,jewelry store,De Beers Madison Avenue,"716 Madison Ave, New York, NY 10065, USA",(212) 906-0001,https://www.debeers.com/,4.2,54,https://www.google.com/maps/place/?q=place_id:ChIJSSz2TfpYwokR7PMx1zi773U
10075,jewelry store,Pandora Jewelry,"750 Lexington Ave, New York, NY 10022, USA",(929) 989-4611,https://stores.pandora.net/en-us/ny/newyork/pandora-jewelry-usf55b84e7.html?utm_source=google&utm_medium=listing&utm_content=usf55b84e7&utm_campaign=NY&utm_keyword=New%20York,3.6,23,https://www.google.com/maps/place/?q=place_id:ChIJDxnKG7pZwokRMj3-9TEfaZ0
10075,jewelry store,Forever Simon's Jewelry,"1628 3rd Ave, New York, NY 10128, USA",(212) 876-5999,,4.7,87,https://www.google.com/maps/place/?q=place_id:ChIJM3vzxaVYwokRHlLifYkaH4I
10075,jewelry store,Lauren B Jewelry,"608 5th Ave Third Floor, New York, NY 10020, USA",(212) 391-0633,https://www.laurenbjewelry.com/,4.9,1799,https://www.google.com/maps/place/?q=place_id:ChIJCVUsXv5YwokRO9LxBvIKybg
10075,jewelry store,Tiffany & Co. - Rockefeller Center,"610 5th Ave, New York, NY 10020, USA",(212) 331-3312,https://www.tiffany.com/jewelry-stores/rockefeller-center-nyc/?local=true&y_source=1_ODQ5MTY5OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.5,530,https://www.google.com/maps/place/?q=place_id:ChIJ8T4Cvf5YwokRIAAkAEahJlY
10075,jewelry store,Ernesto's Jewelry of NY Ltd,"2350 Broadway, New York, NY 10024, USA",(212) 799-3422,http://jewelson86th.com/,4.7,62,https://www.google.com/maps/place/?q=place_id:ChIJCfHiGYRYwokRR9nbO6SyThE
10075,jewelry store,Reve Diamonds NYC,"BY APPOINTMENT - PLEASE BOOK ONLINE, 745 5th Ave, New York, NY 10151, USA",(646) 898-2098,http://www.revediamonds.com/us,5,37,https://www.google.com/maps/place/?q=place_id:ChIJJznBoF9ZwokRLzCxSQ9U_8k
10075,jewelry store,Samaa K Jewelers,"1658 3rd Ave, New York, NY 10128, USA",(212) 426-4822,,4.7,97,https://www.google.com/maps/place/?q=place_id:ChIJNbYwUqRYwokRxhFBXIZv2pA
10075,jewelry store,"Graff New York, Madison Avenue","710 Madison Ave, New York, NY 10065, USA",(212) 421-3605,https://www.graff.com/stores/usa/new-york/graff-new-york/,3.9,33,https://www.google.com/maps/place/?q=place_id:ChIJ-W-eXO5YwokRd9fZaJ7B5EE
10075,jewelry store,Harry Winston,"701 5th Ave, New York, NY 10022, USA",(212) 399-1000,https://www.harrywinston.com/,3.8,142,https://www.google.com/maps/place/?q=place_id:ChIJ-5G8XPpYwokRi_3BrDznykI
10075,jewelry store,Upper East Side Fine Jewelry - Sell your Jewelry & Diamonds,"108 E 91st St #1C, New York, NY 10128, USA",(917) 789-1311,https://uesjewelry.com/,5,49,https://www.google.com/maps/place/?q=place_id:ChIJxQ9gAw5ZwokRQRavlrG3LvA
10075,jewelry store,Daniel's Jewelry and Watches,"357 E 57th St, New York, NY 10022, USA",(212) 644-8314,http://danielsjewelryandwatches.site/,4.8,82,https://www.google.com/maps/place/?q=place_id:ChIJd_CmwuZYwokRjWYDGd1JaxY
10075,jewelry store,Jennifer Miller Jewelry,"972 Lexington Ave, New York, NY 10021, USA",(212) 734-8199,http://www.jennifermillerjewelry.com/,4.6,87,https://www.google.com/maps/place/?q=place_id:ChIJmcMOB-tYwokRPHdoba2__C0
10075,jewelry store,Madison Jewelers,"400 Madison Ave, New York, NY 10017, USA",(212) 644-4100,https://www.madisonjewelersnyc.com/,4.5,32,https://www.google.com/maps/place/?q=place_id:ChIJ6dCG1v1YwokRsNAAa-8_NW0
